OID_,latitude,longitude,activitystartdate,resultmeasurevalue_mg_l,chlor_a,nflh,poc,sst,Rrs_412,Rrs_443,Rrs_469,Rrs_488,Rrs_531,Rrs_547,Rrs_555,Rrs_645,Rrs_667,Rrs_678
19316,27.7307,-82.7186,5/26/2010 0:00,6.58,2.4586153,0.319055,357.3999939,28.2126656,0.008386,0.01145,0.015042,0.01719,0.019508,0.019388,0.018142,0.005266,0.00427,0.004114
19317,27.7307,-82.7186,5/26/2010 0:00,6.66,2.4586153,0.319055,357.3999939,28.2126656,0.008386,0.01145,0.015042,0.01719,0.019508,0.019388,0.018142,0.005266,0.00427,0.004114
19318,27.7307,-82.7186,5/26/2010 0:00,5.31,2.4586153,0.319055,357.3999939,28.2126656,0.008386,0.01145,0.015042,0.01719,0.019508,0.019388,0.018142,0.005266,0.00427,0.004114
19319,27.7278,-82.7,5/26/2010 0:00,6.89,,,,29.1124992,,,,,,,,,,
19320,27.7278,-82.7,5/26/2010 0:00,6.92,,,,29.1124992,,,,,,,,,,
19321,27.7278,-82.7,5/26/2010 0:00,5.94,,,,29.1124992,,,,,,,,,,
19322,27.6228,-82.7314,5/26/2010 0:00,5.04,2.9940264,0.41366,380.3999939,27.9599991,0.00729,0.009672,0.012676,0.014408,0.016994,0.017246,0.016368,0.004858,0.00388,0.003824
19323,27.6228,-82.7314,5/26/2010 0:00,4.94,2.9940264,0.41366,380.3999939,27.9599991,0.00729,0.009672,0.012676,0.014408,0.016994,0.017246,0.016368,0.004858,0.00388,0.003824
19324,27.6488,-82.7023,5/26/2010 0:00,5.78,3.3440795,0.208895,411.6000061,28.6256237,0.003952,0.0056,0.007456,0.008774,0.010912,0.01096,0.010248,0.002628,0.00218,0.002132
19325,27.6488,-82.7023,5/26/2010 0:00,5.81,3.3440795,0.208895,411.6000061,28.6256237,0.003952,0.0056,0.007456,0.008774,0.010912,0.01096,0.010248,0.002628,0.00218,0.002132
19326,27.6488,-82.7023,5/26/2010 0:00,5.8,3.3440795,0.208895,411.6000061,28.6256237,0.003952,0.0056,0.007456,0.008774,0.010912,0.01096,0.010248,0.002628,0.00218,0.002132
19327,27.689,-82.7344,5/26/2010 0:00,5.97,2.4586153,0.319055,357.3999939,28.5452633,0.008386,0.01145,0.015042,0.01719,0.019508,0.019388,0.018142,0.005266,0.00427,0.004114
19328,27.689,-82.7344,5/26/2010 0:00,6.08,2.4586153,0.319055,357.3999939,28.5452633,0.008386,0.01145,0.015042,0.01719,0.019508,0.019388,0.018142,0.005266,0.00427,0.004114
19329,27.689,-82.7344,5/26/2010 0:00,5.95,2.4586153,0.319055,357.3999939,28.5452633,0.008386,0.01145,0.015042,0.01719,0.019508,0.019388,0.018142,0.005266,0.00427,0.004114
19330,27.7038,-82.7247,5/26/2010 0:00,5.95,2.4586153,0.319055,357.3999939,28.5452633,0.008386,0.01145,0.015042,0.01719,0.019508,0.019388,0.018142,0.005266,0.00427,0.004114
19331,27.7038,-82.7247,5/26/2010 0:00,5.87,2.4586153,0.319055,357.3999939,28.5452633,0.008386,0.01145,0.015042,0.01719,0.019508,0.019388,0.018142,0.005266,0.00427,0.004114
19332,27.7038,-82.7247,5/26/2010 0:00,5.67,2.4586153,0.319055,357.3999939,28.5452633,0.008386,0.01145,0.015042,0.01719,0.019508,0.019388,0.018142,0.005266,0.00427,0.004114
19333,27.8709,-82.6034,5/27/2010 0:00,5.85,,,,28.3924999,,,,,,,,,,
19334,27.8709,-82.6034,5/27/2010 0:00,5.87,,,,28.3924999,,,,,,,,,,
19335,27.8535,-82.5953,5/27/2010 0:00,4.91,,,,28.3924999,,,,,,,,,,
19336,27.8535,-82.5953,5/27/2010 0:00,4.96,,,,28.3924999,,,,,,,,,,
19337,27.8549,-82.5934,5/27/2010 0:00,6.51,,,,28.3924999,,,,,,,,,,
19338,27.8549,-82.5934,5/27/2010 0:00,6.63,,,,28.3924999,,,,,,,,,,
19339,27.8549,-82.5934,5/27/2010 0:00,6.87,,,,28.3924999,,,,,,,,,,
19340,27.8466,-82.5854,5/27/2010 0:00,5.95,,,,28.3924999,,,,,,,,,,
19341,27.8466,-82.5854,5/27/2010 0:00,6.12,,,,28.3924999,,,,,,,,,,
19342,27.8466,-82.5854,5/27/2010 0:00,6.14,,,,28.3924999,,,,,,,,,,
19343,28.1197,-82.7968,5/27/2010 0:00,5.4,,,,28.3191166,,,,,,,,,,
19344,28.1197,-82.7968,5/27/2010 0:00,5.27,,,,28.3191166,,,,,,,,,,
19345,28.1197,-82.7968,5/27/2010 0:00,5.21,,,,28.3191166,,,,,,,,,,
19346,28.1027,-82.7864,5/27/2010 0:00,4.08,,,,29.0324993,,,,,,,,,,
19347,28.1027,-82.7864,5/27/2010 0:00,4.11,,,,29.0324993,,,,,,,,,,
19348,28.1027,-82.7864,5/27/2010 0:00,4.19,,,,29.0324993,,,,,,,,,,
19349,28.0952,-82.7863,5/27/2010 0:00,4.74,,,,29.0324993,,,,,,,,,,
19350,28.0952,-82.7863,5/27/2010 0:00,4.65,,,,29.0324993,,,,,,,,,,
19351,28.0952,-82.7863,5/27/2010 0:00,4.76,,,,29.0324993,,,,,,,,,,
19352,28.08,-82.7879,5/27/2010 0:00,5.13,,,,29.0209999,,,,,,,,,,
19353,28.08,-82.7879,5/27/2010 0:00,5.25,,,,29.0209999,,,,,,,,,,
19354,28.08,-82.7879,5/27/2010 0:00,5.77,,,,29.0209999,,,,,,,,,,
19355,27.7114,-82.684,5/10/2010 0:00,6.25,,,,29.1124992,,,,,,,,,,
19356,27.7114,-82.684,5/10/2010 0:00,6.21,,,,29.1124992,,,,,,,,,,
19357,27.9123,-82.6271,5/6/2010 0:00,6.36,,,,29.3665371,,,,,,,,,,
19358,27.9123,-82.6271,5/6/2010 0:00,6.49,,,,29.3665371,,,,,,,,,,
19359,27.9203,-82.6591,5/6/2010 0:00,5.46,,,,29.3392849,,,,,,,,,,
19360,27.9203,-82.6591,5/6/2010 0:00,5.41,,,,29.3392849,,,,,,,,,,
19361,27.9256,-82.6564,5/6/2010 0:00,5.78,,,,29.3392849,,,,,,,,,,
19362,27.9256,-82.6564,5/6/2010 0:00,5.79,,,,29.3392849,,,,,,,,,,
19363,27.9256,-82.6564,5/6/2010 0:00,5.74,,,,29.3392849,,,,,,,,,,
19364,27.9413,-82.6808,5/6/2010 0:00,5.88,,,,29.4012489,,,,,,,,,,
19365,27.9413,-82.6808,5/6/2010 0:00,5.63,,,,29.4012489,,,,,,,,,,
19366,27.9413,-82.6808,5/6/2010 0:00,4.66,,,,29.4012489,,,,,,,,,,
19367,27.8801,-82.585,5/6/2010 0:00,5.42,,,,29.2504539,,,,,,,,,,
19368,27.8801,-82.585,5/6/2010 0:00,5.28,,,,29.2504539,,,,,,,,,,
19369,27.8801,-82.585,5/6/2010 0:00,5,,,,29.2504539,,,,,,,,,,
19370,27.8981,-82.6107,5/6/2010 0:00,6.12,,,,29.2504539,,,,,,,,,,
19371,27.8981,-82.6107,5/6/2010 0:00,6.03,,,,29.2504539,,,,,,,,,,
19372,27.8981,-82.6107,5/6/2010 0:00,5.54,,,,29.2504539,,,,,,,,,,
19373,27.9031,-82.6259,5/6/2010 0:00,5.56,,,,29.2504539,,,,,,,,,,
19374,27.9031,-82.6259,5/6/2010 0:00,5.51,,,,29.2504539,,,,,,,,,,
19375,27.9031,-82.6259,5/6/2010 0:00,5.48,,,,29.2504539,,,,,,,,,,
19376,27.903,-82.6308,5/6/2010 0:00,6.1,,,,29.3665371,,,,,,,,,,
19377,27.903,-82.6308,5/6/2010 0:00,5.99,,,,29.3665371,,,,,,,,,,
19378,27.903,-82.6308,5/6/2010 0:00,5.16,,,,29.3665371,,,,,,,,,,
19379,27.8669,-82.8477,5/6/2010 0:00,4.92,1.8680962,0.169285,337.9333191,27.4566669,0.007562,0.010544,0.01414,0.0162047,0.0173227,0.0167347,0.01546,0.002886,0.002298,0.002212
19380,27.8669,-82.8477,5/6/2010 0:00,4.71,1.8680962,0.169285,337.9333191,27.4566669,0.007562,0.010544,0.01414,0.0162047,0.0173227,0.0167347,0.01546,0.002886,0.002298,0.002212
19381,27.8669,-82.8477,5/6/2010 0:00,4.54,1.8680962,0.169285,337.9333191,27.4566669,0.007562,0.010544,0.01414,0.0162047,0.0173227,0.0167347,0.01546,0.002886,0.002298,0.002212
19382,27.8475,-82.8411,5/6/2010 0:00,5.34,1.8680962,0.169285,337.9333191,27.4566669,0.007562,0.010544,0.01414,0.0162047,0.0173227,0.0167347,0.01546,0.002886,0.002298,0.002212
19383,27.8475,-82.8411,5/6/2010 0:00,5.06,1.8680962,0.169285,337.9333191,27.4566669,0.007562,0.010544,0.01414,0.0162047,0.0173227,0.0167347,0.01546,0.002886,0.002298,0.002212
19384,27.8475,-82.8411,5/6/2010 0:00,4.67,1.8680962,0.169285,337.9333191,27.4566669,0.007562,0.010544,0.01414,0.0162047,0.0173227,0.0167347,0.01546,0.002886,0.002298,0.002212
19385,27.8307,-82.821,5/6/2010 0:00,6.19,,,,28.0164986,,,,,,,,,,
19386,27.8307,-82.821,5/6/2010 0:00,6.04,,,,28.0164986,,,,,,,,,,
19387,27.8307,-82.821,5/6/2010 0:00,5.83,,,,28.0164986,,,,,,,,,,
19388,27.8274,-82.8123,5/6/2010 0:00,6.31,2.2731173,0.2612125,355.2000122,27.7923527,0.007969,0.010767,0.014247,0.01632,0.018317,0.017983,0.016668,0.003693,0.002956,0.002875
19389,27.7721,-82.7458,5/6/2010 0:00,6.14,,,,,,,,,,,,,,
19390,27.7721,-82.7458,5/6/2010 0:00,6.11,,,,,,,,,,,,,,
19391,27.7721,-82.7458,5/6/2010 0:00,5.83,,,,,,,,,,,,,,
19392,27.7866,-82.7572,5/6/2010 0:00,6.95,,,,27.6256237,,,,,,,,,,
19393,27.7866,-82.7572,5/6/2010 0:00,6.96,,,,27.6256237,,,,,,,,,,
19394,27.7866,-82.7572,5/6/2010 0:00,4.98,,,,27.6256237,,,,,,,,,,
19395,27.8038,-82.7677,5/6/2010 0:00,7.35,,,,27.6262493,,,,,,,,,,
19396,27.8038,-82.7677,5/6/2010 0:00,7.29,,,,27.6262493,,,,,,,,,,
19397,27.8038,-82.7677,5/6/2010 0:00,5.43,,,,27.6262493,,,,,,,,,,
19398,27.7941,-82.7731,5/6/2010 0:00,6.91,,,,27.6262493,,,,,,,,,,
19399,27.9686,-82.6688,5/12/2010 0:00,5.86,,,,29.6112499,,,,,,,,,,
19400,27.9686,-82.6688,5/12/2010 0:00,5.89,,,,29.6112499,,,,,,,,,,
19401,27.9686,-82.6688,5/12/2010 0:00,5.52,,,,29.6112499,,,,,,,,,,
19402,27.9904,-82.6555,5/12/2010 0:00,6.42,,,,29.5685711,,,,,,,,,,
19403,27.9904,-82.6555,5/12/2010 0:00,6.29,,,,29.5685711,,,,,,,,,,
19404,27.9904,-82.6555,5/12/2010 0:00,6.32,,,,29.5685711,,,,,,,,,,
19405,28.0053,-82.6712,5/12/2010 0:00,6.16,,,,,,,,,,,,,,
19406,28.0053,-82.6712,5/12/2010 0:00,6.04,,,,,,,,,,,,,,
19407,28.0053,-82.6712,5/12/2010 0:00,5.69,,,,,,,,,,,,,,
19408,27.9948,-82.6825,5/12/2010 0:00,5.82,,,,29.6112499,,,,,,,,,,
19409,27.9948,-82.6825,5/12/2010 0:00,6.9,,,,29.6112499,,,,,,,,,,
19410,27.9497,-82.6994,5/12/2010 0:00,5.86,,,,29.4012489,,,,,,,,,,
19411,27.9497,-82.6994,5/12/2010 0:00,5.9,,,,29.4012489,,,,,,,,,,
19412,27.9497,-82.6994,5/12/2010 0:00,5.41,,,,29.4012489,,,,,,,,,,
19413,27.9554,-82.7011,5/12/2010 0:00,6.06,,,,29.4012489,,,,,,,,,,
19414,27.9554,-82.7011,5/12/2010 0:00,5.98,,,,29.4012489,,,,,,,,,,
19415,27.9554,-82.7011,5/12/2010 0:00,5.89,,,,29.4012489,,,,,,,,,,
19416,27.9577,-82.7019,5/12/2010 0:00,6.2,,,,29.6112499,,,,,,,,,,
19417,27.9577,-82.7019,5/12/2010 0:00,6.11,,,,29.6112499,,,,,,,,,,
19418,27.9569,-82.7096,5/12/2010 0:00,6.31,,,,29.1483326,,,,,,,,,,
19419,27.9569,-82.7096,5/12/2010 0:00,6.19,,,,29.1483326,,,,,,,,,,
19420,28.0379,-82.8138,5/12/2010 0:00,5.35,,,,28.1285286,,,,,,,,,,
19421,28.0379,-82.8138,5/12/2010 0:00,5.39,,,,28.1285286,,,,,,,,,,
19422,28.0458,-82.7916,5/12/2010 0:00,5.88,,,,28.1585293,,,,,,,,,,
19423,28.0458,-82.7916,5/12/2010 0:00,5.94,,,,28.1585293,,,,,,,,,,
19424,28.0458,-82.7916,5/12/2010 0:00,6.11,,,,28.1585293,,,,,,,,,,
19425,28.0332,-82.8009,5/12/2010 0:00,5.77,,,,28.1285286,,,,,,,,,,
19426,28.0332,-82.8009,5/12/2010 0:00,5.99,,,,28.1285286,,,,,,,,,,
19427,28.0332,-82.8009,5/12/2010 0:00,5.91,,,,28.1285286,,,,,,,,,,
19428,27.9281,-82.746,5/6/2010 0:00,5.29,,,,,,,,,,,,,,
19429,27.9281,-82.746,5/6/2010 0:00,4.68,,,,,,,,,,,,,,
19430,27.9281,-82.746,5/6/2010 0:00,4.35,,,,,,,,,,,,,,
19431,27.9232,-82.7178,5/6/2010 0:00,2.42,,,,,,,,,,,,,,
19432,27.9232,-82.7178,5/6/2010 0:00,2.33,,,,,,,,,,,,,,
19433,27.8084,-82.6127,5/10/2010 0:00,6.42,,,,,,,,,,,,,,
19434,27.8084,-82.6127,5/10/2010 0:00,6.04,,,,,,,,,,,,,,
19435,27.8084,-82.6127,5/10/2010 0:00,5.43,,,,,,,,,,,,,,
19436,27.7923,-82.6266,5/10/2010 0:00,5.66,8.33255,0.318375,482.3999939,28.9475002,0.00298,0.003732,0.004468,0.005192,0.007862,0.00855,0.008294,0.003786,0.00304,0.003006
19437,27.7923,-82.6266,5/10/2010 0:00,5.83,8.33255,0.318375,482.3999939,28.9475002,0.00298,0.003732,0.004468,0.005192,0.007862,0.00855,0.008294,0.003786,0.00304,0.003006
19438,27.7923,-82.6266,5/10/2010 0:00,5.22,8.33255,0.318375,482.3999939,28.9475002,0.00298,0.003732,0.004468,0.005192,0.007862,0.00855,0.008294,0.003786,0.00304,0.003006
19439,27.8991,-82.8314,5/10/2010 0:00,5.32,,,,,,,,,,,,,,
19440,28.0587,-82.7756,5/24/2010 0:00,3.4,,,,29.0209999,,,,,,,,,,
19441,28.059,-82.7735,5/24/2010 0:00,2.12,,,,29.0209999,,,,,,,,,,
19442,27.7446,-82.6816,5/3/2010 0:00,7,,,,,,,,,,,,,,
19443,27.7446,-82.6853,5/3/2010 0:00,2.3,,,,,,,,,,,,,,
19444,27.7446,-82.6853,5/24/2010 0:00,4.23,,,,,,,,,,,,,,
19445,27.7429,-82.6887,5/3/2010 0:00,1.39,,,,,,,,,,,,,,
19446,27.9037,-82.8224,5/10/2010 0:00,4.6,,,,,,,,,,,,,,
19447,27.7375,-82.6938,5/3/2010 0:00,6.39,,,,29.1124992,,,,,,,,,,
19448,27.7403,-82.6931,5/3/2010 0:00,3.25,,,,,,,,,,,,,,
19449,26.9515,-82.3644,5/11/2010 0:00,5.8,2.0484891,0.11497,341.1000061,27.4371872,0.004497,0.005858,0.00776,0.009046,0.009988,0.009458,0.008648,0.001174,0.000924,0.000916
19450,26.9515,-82.3644,5/11/2010 0:00,5.9,2.0484891,0.11497,341.1000061,27.4371872,0.004497,0.005858,0.00776,0.009046,0.009988,0.009458,0.008648,0.001174,0.000924,0.000916
19451,27.0459,-82.4342,5/11/2010 0:00,6.3,1.7312188,0.1335,305.7000122,27.3184605,0.006053,0.007779,0.010004,0.011507,0.012058,0.011475,0.010421,0.001514,0.001193,0.001195
19452,27.0459,-82.4342,5/11/2010 0:00,6.4,1.7312188,0.1335,305.7000122,27.3184605,0.006053,0.007779,0.010004,0.011507,0.012058,0.011475,0.010421,0.001514,0.001193,0.001195
19453,27.0459,-82.4342,5/11/2010 0:00,6.5,1.7312188,0.1335,305.7000122,27.3184605,0.006053,0.007779,0.010004,0.011507,0.012058,0.011475,0.010421,0.001514,0.001193,0.001195
19454,27.3452,-82.5791,5/11/2010 0:00,6.4,,,,27.810833,,,,,,,,,,
19455,27.3452,-82.5791,5/11/2010 0:00,6.5,,,,27.810833,,,,,,,,,,
19456,27.3383,-82.5727,5/11/2010 0:00,6,,,,27.810833,,,,,,,,,,
19457,27.3383,-82.5727,5/11/2010 0:00,5.9,,,,27.810833,,,,,,,,,,
19458,27.3383,-82.5727,5/11/2010 0:00,6.2,,,,27.810833,,,,,,,,,,
19459,27.3336,-82.5788,5/11/2010 0:00,6,,,,27.7435703,,,,,,,,,,
19460,27.3336,-82.5788,5/11/2010 0:00,6.1,,,,27.7435703,,,,,,,,,,
19461,27.3261,-82.5691,5/11/2010 0:00,8.2,,,,27.7435703,,,,,,,,,,
19462,27.3261,-82.5691,5/11/2010 0:00,7.6,,,,27.7435703,,,,,,,,,,
19463,27.3163,-82.5533,5/11/2010 0:00,6.9,,,,27.7435703,,,,,,,,,,
19464,27.3163,-82.5533,5/11/2010 0:00,7.1,,,,27.7435703,,,,,,,,,,
19465,27.3163,-82.5533,5/11/2010 0:00,6.7,,,,27.7435703,,,,,,,,,,
19466,27.3602,-82.5702,5/11/2010 0:00,6.6,,,,27.810833,,,,,,,,,,
19467,27.3602,-82.5702,5/11/2010 0:00,6.8,,,,27.810833,,,,,,,,,,
19468,27.3602,-82.5702,5/11/2010 0:00,6.2,,,,27.810833,,,,,,,,,,
19469,27.3441,-82.5625,5/11/2010 0:00,6.9,,,,27.810833,,,,,,,,,,
19470,27.3441,-82.5625,5/11/2010 0:00,7,,,,27.810833,,,,,,,,,,
19471,27.34,-82.5586,5/11/2010 0:00,6.8,,,,27.810833,,,,,,,,,,
19472,27.34,-82.5586,5/11/2010 0:00,7,,,,27.810833,,,,,,,,,,
19473,27.34,-82.5586,5/11/2010 0:00,6.5,,,,27.810833,,,,,,,,,,
19474,27.328,-82.5486,5/11/2010 0:00,6.8,,,,27.7435703,,,,,,,,,,
19475,27.328,-82.5486,5/11/2010 0:00,6.6,,,,27.7435703,,,,,,,,,,
19476,27.328,-82.5486,5/11/2010 0:00,6.3,,,,27.7435703,,,,,,,,,,
19477,27.3047,-82.5436,5/11/2010 0:00,6.6,,,,27.7435703,,,,,,,,,,
19478,27.3047,-82.5436,5/11/2010 0:00,6.5,,,,27.7435703,,,,,,,,,,
19479,27.3047,-82.5436,5/11/2010 0:00,6.3,,,,27.7435703,,,,,,,,,,
19480,27.2925,-82.5466,5/11/2010 0:00,7.3,,,,27.7435703,,,,,,,,,,
19481,27.2925,-82.5466,5/11/2010 0:00,6.9,,,,27.7435703,,,,,,,,,,
19482,27.2847,-82.5441,5/11/2010 0:00,6.3,,,,28.0219994,,,,,,,,,,
19483,27.2847,-82.5441,5/11/2010 0:00,6.2,,,,28.0219994,,,,,,,,,,
19484,27.2672,-82.5411,5/11/2010 0:00,5.9,,,,28.0219994,,,,,,,,,,
19485,27.2672,-82.5411,5/11/2010 0:00,5.8,,,,28.0219994,,,,,,,,,,
19486,27.2522,-82.5316,5/11/2010 0:00,6.7,,,,,,,,,,,,,,
19487,27.2522,-82.5316,5/11/2010 0:00,5.6,,,,,,,,,,,,,,
19488,27.2458,-82.5238,5/11/2010 0:00,6.4,1.579634,0.08386,296.0666809,27.4449997,0.006944,0.0087793,0.01136,0.012808,0.0130307,0.012258,0.0110447,0.001604,0.0012747,0.0012613
19489,27.2458,-82.5238,5/11/2010 0:00,6.1,1.579634,0.08386,296.0666809,27.4449997,0.006944,0.0087793,0.01136,0.012808,0.0130307,0.012258,0.0110447,0.001604,0.0012747,0.0012613
19490,27.2366,-82.5194,5/11/2010 0:00,6.8,1.579634,0.08386,296.0666809,27.4449997,0.006944,0.0087793,0.01136,0.012808,0.0130307,0.012258,0.0110447,0.001604,0.0012747,0.0012613
19491,27.2366,-82.5194,5/11/2010 0:00,6.7,1.579634,0.08386,296.0666809,27.4449997,0.006944,0.0087793,0.01136,0.012808,0.0130307,0.012258,0.0110447,0.001604,0.0012747,0.0012613
19492,27.2366,-82.5194,5/11/2010 0:00,6.2,1.579634,0.08386,296.0666809,27.4449997,0.006944,0.0087793,0.01136,0.012808,0.0130307,0.012258,0.0110447,0.001604,0.0012747,0.0012613
19493,27.2236,-82.5055,5/11/2010 0:00,6.5,1.579634,0.08386,296.0666809,27.4449997,0.006944,0.0087793,0.01136,0.012808,0.0130307,0.012258,0.0110447,0.001604,0.0012747,0.0012613
19494,27.2236,-82.5055,5/11/2010 0:00,6.7,1.579634,0.08386,296.0666809,27.4449997,0.006944,0.0087793,0.01136,0.012808,0.0130307,0.012258,0.0110447,0.001604,0.0012747,0.0012613
19495,27.2236,-82.5055,5/11/2010 0:00,6.6,1.579634,0.08386,296.0666809,27.4449997,0.006944,0.0087793,0.01136,0.012808,0.0130307,0.012258,0.0110447,0.001604,0.0012747,0.0012613
19496,27.2163,-82.5072,5/11/2010 0:00,7.1,1.579634,0.08386,296.0666809,27.4449997,0.006944,0.0087793,0.01136,0.012808,0.0130307,0.012258,0.0110447,0.001604,0.0012747,0.0012613
19497,27.2163,-82.5072,5/11/2010 0:00,7,1.579634,0.08386,296.0666809,27.4449997,0.006944,0.0087793,0.01136,0.012808,0.0130307,0.012258,0.0110447,0.001604,0.0012747,0.0012613
19498,27.2163,-82.5072,5/11/2010 0:00,7.3,1.579634,0.08386,296.0666809,27.4449997,0.006944,0.0087793,0.01136,0.012808,0.0130307,0.012258,0.0110447,0.001604,0.0012747,0.0012613
19499,27.2044,-82.503,5/11/2010 0:00,7.4,1.4043818,0.0770317,291.6499939,27.5594101,0.0062445,0.007975,0.010472,0.012004,0.011969,0.0110935,0.0099935,0.0011745,0.0009335,0.000936
19500,27.2044,-82.503,5/11/2010 0:00,7.3,1.4043818,0.0770317,291.6499939,27.5594101,0.0062445,0.007975,0.010472,0.012004,0.011969,0.0110935,0.0099935,0.0011745,0.0009335,0.000936
19501,27.2044,-82.503,5/11/2010 0:00,6.2,1.4043818,0.0770317,291.6499939,27.5594101,0.0062445,0.007975,0.010472,0.012004,0.011969,0.0110935,0.0099935,0.0011745,0.0009335,0.000936
19502,27.1877,-82.4963,5/11/2010 0:00,7,,,,27.3114281,,,,,,,,,,
19503,27.1877,-82.4963,5/11/2010 0:00,6.2,,,,27.3114281,,,,,,,,,,
19504,27.1877,-82.4963,5/11/2010 0:00,6,,,,27.3114281,,,,,,,,,,
19505,27.1708,-82.4927,5/11/2010 0:00,6.3,,,,27.3114281,,,,,,,,,,
19506,27.1708,-82.4927,5/11/2010 0:00,5.8,,,,27.3114281,,,,,,,,,,
19507,27.1577,-82.4822,5/11/2010 0:00,6.4,,,,27.3057137,,,,,,,,,,
19508,27.1486,-82.4755,5/11/2010 0:00,6.6,,,,27.3057137,,,,,,,,,,
19509,27.1486,-82.4755,5/11/2010 0:00,6.5,,,,27.3057137,,,,,,,,,,
19510,27.1405,-82.4708,5/11/2010 0:00,6.7,,,,27.3057137,,,,,,,,,,
19511,27.1405,-82.4708,5/11/2010 0:00,6.5,,,,27.3057137,,,,,,,,,,
19512,27.1333,-82.4713,5/11/2010 0:00,6.3,,,,27.3057137,,,,,,,,,,
19513,27.0455,-82.4355,5/11/2010 0:00,5.9,1.7312188,0.1335,305.7000122,27.3184605,0.006053,0.007779,0.010004,0.011507,0.012058,0.011475,0.010421,0.001514,0.001193,0.001195
19514,27.0455,-82.4355,5/11/2010 0:00,5.4,1.7312188,0.1335,305.7000122,27.3184605,0.006053,0.007779,0.010004,0.011507,0.012058,0.011475,0.010421,0.001514,0.001193,0.001195
19515,27.0455,-82.4355,5/11/2010 0:00,5.1,1.7312188,0.1335,305.7000122,27.3184605,0.006053,0.007779,0.010004,0.011507,0.012058,0.011475,0.010421,0.001514,0.001193,0.001195
19516,27.0113,-82.4122,5/11/2010 0:00,5.2,,,,,,,,,,,,,,
19517,27.0113,-82.4122,5/11/2010 0:00,5.1,,,,,,,,,,,,,,
19518,26.9961,-82.4013,5/11/2010 0:00,5.7,,,,27.4153557,,,,,,,,,,
19519,26.9961,-82.4013,5/11/2010 0:00,5.8,,,,27.4153557,,,,,,,,,,
19520,26.9769,-82.3847,5/11/2010 0:00,6.2,,,,27.4153557,,,,,,,,,,
19521,26.9769,-82.3847,5/11/2010 0:00,6,,,,27.4153557,,,,,,,,,,
19522,26.9516,-82.3641,5/11/2010 0:00,5.4,2.0484891,0.11497,341.1000061,27.4371872,0.004497,0.005858,0.00776,0.009046,0.009988,0.009458,0.008648,0.001174,0.000924,0.000916
19523,26.9516,-82.3641,5/11/2010 0:00,5,2.0484891,0.11497,341.1000061,27.4371872,0.004497,0.005858,0.00776,0.009046,0.009988,0.009458,0.008648,0.001174,0.000924,0.000916
19524,27.0125,-82.4102,5/11/2010 0:00,5.4,,,,,,,,,,,,,,
19525,27.0125,-82.4102,5/11/2010 0:00,5.5,,,,,,,,,,,,,,
19526,26.9959,-82.4019,5/11/2010 0:00,6.2,,,,27.4153557,,,,,,,,,,
19527,26.9959,-82.4019,5/11/2010 0:00,6.5,,,,27.4153557,,,,,,,,,,
19528,26.9959,-82.4019,5/11/2010 0:00,6.8,,,,27.4153557,,,,,,,,,,
19529,26.977,-82.385,5/11/2010 0:00,6.4,,,,27.4153557,,,,,,,,,,
19530,26.977,-82.385,5/11/2010 0:00,6.3,,,,27.4153557,,,,,,,,,,
19531,26.977,-82.385,5/11/2010 0:00,6.2,,,,27.4153557,,,,,,,,,,
19532,27.3879,-82.6355,5/11/2010 0:00,6.4,,,,29.1568737,,,,,,,,,,
19533,27.3879,-82.6355,5/11/2010 0:00,6.2,,,,29.1568737,,,,,,,,,,
19534,27.37,-82.5994,5/11/2010 0:00,6.1,1.340275,0.00209,282.2000122,27.5309372,0.004622,0.005824,0.007698,0.0088,0.008916,0.007968,0.007048,0.000406,0.000322,0.000292
19535,27.37,-82.5994,5/11/2010 0:00,6,1.340275,0.00209,282.2000122,27.5309372,0.004622,0.005824,0.007698,0.0088,0.008916,0.007968,0.007048,0.000406,0.000322,0.000292
19536,27.37,-82.5994,5/11/2010 0:00,5.9,1.340275,0.00209,282.2000122,27.5309372,0.004622,0.005824,0.007698,0.0088,0.008916,0.007968,0.007048,0.000406,0.000322,0.000292
19537,27.3769,-82.5829,5/11/2010 0:00,6.4,,,,28.7169991,,,,,,,,,,
19538,27.3769,-82.5829,5/11/2010 0:00,6.3,,,,28.7169991,,,,,,,,,,
19539,27.3729,-82.5758,5/11/2010 0:00,6.7,,,,28.3093739,,,,,,,,,,
19540,27.3729,-82.5758,5/11/2010 0:00,6.9,,,,28.3093739,,,,,,,,,,
19541,27.3583,-82.5943,5/11/2010 0:00,6.1,1.340275,0.00209,282.2000122,27.5309372,0.004622,0.005824,0.007698,0.0088,0.008916,0.007968,0.007048,0.000406,0.000322,0.000292
19542,24.9973,-83.996,5/1/2010 0:00,4.785,0.1174076,-0.0227088,40.7000008,27.1574993,0.009093,0.0075675,0.006628,0.005627,0.0023975,0.0017615,0.001445,0.0001165,0.0001695,0.000135
19543,24.9973,-83.996,5/1/2010 0:00,4.789,0.1174076,-0.0227088,40.7000008,27.1574993,0.009093,0.0075675,0.006628,0.005627,0.0023975,0.0017615,0.001445,0.0001165,0.0001695,0.000135
19544,24.9973,-83.996,5/1/2010 0:00,4.793,0.1174076,-0.0227088,40.7000008,27.1574993,0.009093,0.0075675,0.006628,0.005627,0.0023975,0.0017615,0.001445,0.0001165,0.0001695,0.000135
